"V1" "V2"
"55200" "ENSG00000274025.1" 0
"55201" "ENSG00000274026.1" 0
"55202" "ENSG00000274028.1" 0
"55203" "ENSG00000274029.1" 0
"55204" "ENSG00000274031.1" 32
"55205" "ENSG00000274033.1" 0
"55206" "ENSG00000274034.1" 0
"55207" "ENSG00000274036.5" 0
"55208" "ENSG00000274038.1" 0
"55209" "ENSG00000274039.1" 0
"55210" "ENSG00000274040.1" 0
"55211" "ENSG00000274041.1" 0
"55212" "ENSG00000274042.2" 0
"55213" "ENSG00000274044.4" 0
"55214" "ENSG00000274045.1" 0
"55215" "ENSG00000274046.1" 0
"55216" "ENSG00000274047.4" 0
"55217" "ENSG00000274049.4" 0
"55218" "ENSG00000274050.4" 0
"55219" "ENSG00000274051.1" 0
"55220" "ENSG00000274052.2" 0
"55221" "ENSG00000274053.4" 0
"55222" "ENSG00000274054.1" 0
"55223" "ENSG00000274055.1" 0
"55224" "ENSG00000274056.1" 0
"55225" "ENSG00000274058.3" 0
"55226" "ENSG00000274059.1" 0
"55227" "ENSG00000274060.1" 0
"55228" "ENSG00000274062.1" 0
"55229" "ENSG00000274063.1" 0
"55230" "ENSG00000274064.1" 5
"55231" "ENSG00000274066.1" 0
"55232" "ENSG00000274067.1" 0
"55233" "ENSG00000274068.1" 0
"55234" "ENSG00000274070.1" 0
"55235" "ENSG00000274071.1" 0
"55236" "ENSG00000274072.1" 0
"55237" "ENSG00000274073.1" 0
"55238" "ENSG00000274075.1" 0
"55239" "ENSG00000274076.1" 0
"55240" "ENSG00000274078.4" 0
"55241" "ENSG00000274079.1" 0
"55242" "ENSG00000274080.1" 0
"55243" "ENSG00000274082.1" 0
"55244" "ENSG00000274084.4" 0
"55245" "ENSG00000274086.1" 0
"55246" "ENSG00000274089.4" 0
"55247" "ENSG00000274090.1" 0
"55248" "ENSG00000274091.1" 0
"55249" "ENSG00000274092.1" 99
"55250" "ENSG00000274093.1" 0
"55251" "ENSG00000274097.1" 0
"55252" "ENSG00000274098.1" 0
"55253" "ENSG00000274099.1" 0
"55254" "ENSG00000274100.1" 0
"55255" "ENSG00000274101.2" 0
"55256" "ENSG00000274102.2" 0
"55257" "ENSG00000274104.1" 0
"55258" "ENSG00000274105.1" 5
"55259" "ENSG00000274106.1" 0
"55260" "ENSG00000274107.2" 0
"55261" "ENSG00000274108.5" 0
"55262" "ENSG00000274109.2" 0
"55263" "ENSG00000274110.4" 0
"55264" "ENSG00000274111.1" 0
"55265" "ENSG00000274112.2" 0
"55266" "ENSG00000274113.4" 0
"55267" "ENSG00000274114.2" 77
"55268" "ENSG00000274115.1" 0
"55269" "ENSG00000274116.1" 0
"55270" "ENSG00000274118.1" 0
"55271" "ENSG00000274120.4" 0
"55272" "ENSG00000274121.1" 0
"55273" "ENSG00000274122.1" 0
"55274" "ENSG00000274124.1" 3
"55275" "ENSG00000274126.4" 0
"55276" "ENSG00000274127.1" 0
"55277" "ENSG00000274128.1" 0
"55278" "ENSG00000274129.4" 0
"55279" "ENSG00000274130.1" 0
"55280" "ENSG00000274131.3" 0
"55281" "ENSG00000274133.1" 0
"55282" "ENSG00000274134.1" 0
"55283" "ENSG00000274135.1" 0
"55284" "ENSG00000274137.2" 0
"55285" "ENSG00000274138.1" 0
"55286" "ENSG00000274139.1" 5
"55287" "ENSG00000274143.1" 0
"55288" "ENSG00000274144.4" 0
"55289" "ENSG00000274145.2" 0
"55290" "ENSG00000274146.5" 0
"55291" "ENSG00000274148.5" 0
"55292" "ENSG00000274149.1" 0
"55293" "ENSG00000274150.1" 0
"55294" "ENSG00000274154.1" 0
"55295" "ENSG00000274156.1" 2
"55296" "ENSG00000274157.1" 0
"55297" "ENSG00000274159.1" 0
"55298" "ENSG00000274161.4" 0
"55299" "ENSG00000274162.1" 26
"55300" "ENSG00000274163.1" 0
"55301" "ENSG00000274164.1" 0
"55302" "ENSG00000274166.2" 0
"55303" "ENSG00000274167.4" 0
"55304" "ENSG00000274168.1" 0
"55305" "ENSG00000274169.1" 0
"55306" "ENSG00000274170.1" 0
"55307" "ENSG00000274171.1" 0
"55308" "ENSG00000274172.1" 0
"55309" "ENSG00000274173.1" 0
"55310" "ENSG00000274174.4" 0
"55311" "ENSG00000274175.1" 0
"55312" "ENSG00000274176.4" 0
"55313" "ENSG00000274177.1" 1532
"55314" "ENSG00000274178.2" 0
"55315" "ENSG00000274180.1" 36
"55316" "ENSG00000274181.1" 0
"55317" "ENSG00000274183.1" 2
"55318" "ENSG00000274184.1" 13
"55319" "ENSG00000274185.4" 0
"55320" "ENSG00000274186.1" 0
"55321" "ENSG00000274187.1" 0
"55322" "ENSG00000274189.4" 0
"55323" "ENSG00000274191.1" 0
"55324" "ENSG00000274192.1" 0
"55325" "ENSG00000274193.4" 0
"55326" "ENSG00000274194.4" 0
"55327" "ENSG00000274195.2" 0
"55328" "ENSG00000274196.4" 0
"55329" "ENSG00000274197.1" 2
"55330" "ENSG00000274198.1" 0
"55331" "ENSG00000274199.1" 0
"55332" "ENSG00000274202.1" 0
"55333" "ENSG00000274204.1" 0
"55334" "ENSG00000274205.4" 0
"55335" "ENSG00000274206.1" 0
"55336" "ENSG00000274208.1" 0
"55337" "ENSG00000274209.4" 0
"55338" "ENSG00000274210.1" 1
"55339" "ENSG00000274211.4" 0
"55340" "ENSG00000274212.1" 0
"55341" "ENSG00000274213.1" 0
"55342" "ENSG00000274214.1" 0
"55343" "ENSG00000274215.1" 14
"55344" "ENSG00000274216.1" 0
"55345" "ENSG00000274219.1" 0
"55346" "ENSG00000274220.1" 2
"55347" "ENSG00000274221.2" 0
"55348" "ENSG00000274225.1" 0
"55349" "ENSG00000274226.5" 0
"55350" "ENSG00000274227.1" 14
"55351" "ENSG00000274228.1" 0
"55352" "ENSG00000274229.2" 0
"55353" "ENSG00000274230.1" 0
"55354" "ENSG00000274231.1" 0
"55355" "ENSG00000274232.4" 0
"55356" "ENSG00000274233.4" 0
"55357" "ENSG00000274234.1" 0
"55358" "ENSG00000274235.1" 0
"55359" "ENSG00000274236.3" 0
"55360" "ENSG00000274238.1" 0
"55361" "ENSG00000274240.2" 0
"55362" "ENSG00000274242.1" 0
"55363" "ENSG00000274243.5" 0
"55364" "ENSG00000274244.1" 0
"55365" "ENSG00000274247.4" 0
"55366" "ENSG00000274248.1" 0
"55367" "ENSG00000274251.1" 0
"55368" "ENSG00000274252.1" 0
"55369" "ENSG00000274253.4" 0
"55370" "ENSG00000274254.1" 0
"55371" "ENSG00000274256.1" 0
"55372" "ENSG00000274258.1" 0
"55373" "ENSG00000274259.2" 8
"55374" "ENSG00000274261.1" 0
"55375" "ENSG00000274262.1" 0
"55376" "ENSG00000274263.1" 0
"55377" "ENSG00000274265.4" 15
"55378" "ENSG00000274266.1" 0
"55379" "ENSG00000274267.1" 0
"55380" "ENSG00000274269.1" 0
"55381" "ENSG00000274270.1" 1
"55382" "ENSG00000274271.1" 0
"55383" "ENSG00000274272.1" 1
"55384" "ENSG00000274273.1" 0
"55385" "ENSG00000274274.1" 0
"55386" "ENSG00000274275.1" 0
"55387" "ENSG00000274276.4" 1
"55388" "ENSG00000274279.1" 0
"55389" "ENSG00000274280.1" 1
"55390" "ENSG00000274281.1" 1
"55391" "ENSG00000274282.1" 0
"55392" "ENSG00000274283.5" 0
"55393" "ENSG00000274284.1" 0
"55394" "ENSG00000274286.1" 0
"55395" "ENSG00000274287.4" 0
"55396" "ENSG00000274290.2" 2
"55397" "ENSG00000274292.1" 92
"55398" "ENSG00000274293.1" 0
"55399" "ENSG00000274294.1" 0
"55400" "ENSG00000274295.1" 0
"55401" "ENSG00000274296.3" 0
"55402" "ENSG00000274297.1" 0
"55403" "ENSG00000274299.1" 0
"55404" "ENSG00000274300.1" 1
"55405" "ENSG00000274303.1" 0
"55406" "ENSG00000274305.4" 0
"55407" "ENSG00000274306.1" 0
"55408" "ENSG00000274307.1" 0
"55409" "ENSG00000274308.1" 0
"55410" "ENSG00000274309.1" 0
"55411" "ENSG00000274310.1" 1
"55412" "ENSG00000274311.4" 0
"55413" "ENSG00000274312.1" 0
"55414" "ENSG00000274314.1" 0
"55415" "ENSG00000274315.1" 0
"55416" "ENSG00000274316.1" 0
"55417" "ENSG00000274317.1" 9
"55418" "ENSG00000274319.1" 0
"55419" "ENSG00000274320.2" 0
"55420" "ENSG00000274321.1" 0
"55421" "ENSG00000274322.1" 0
"55422" "ENSG00000274323.1" 0
"55423" "ENSG00000274324.1" 0
"55424" "ENSG00000274326.1" 0
"55425" "ENSG00000274327.1" 0
"55426" "ENSG00000274328.1" 8
"55427" "ENSG00000274330.1" 0
"55428" "ENSG00000274331.1" 0
"55429" "ENSG00000274332.3" 0
"55430" "ENSG00000274333.4" 0
"55431" "ENSG00000274334.1" 0
"55432" "ENSG00000274336.2" 0
"55433" "ENSG00000274338.2" 0
"55434" "ENSG00000274339.1" 0
"55435" "ENSG00000274340.1" 0
"55436" "ENSG00000274341.1" 0
"55437" "ENSG00000274342.1" 0
"55438" "ENSG00000274343.1" 0
"55439" "ENSG00000274344.1" 0
"55440" "ENSG00000274345.1" 0
"55441" "ENSG00000274346.1" 0
"55442" "ENSG00000274347.1" 0
"55443" "ENSG00000274348.2" 0
"55444" "ENSG00000274349.4" 0
"55445" "ENSG00000274350.1" 0
"55446" "ENSG00000274351.1" 1
"55447" "ENSG00000274352.4" 0
"55448" "ENSG00000274353.1" 0
"55449" "ENSG00000274354.1" 0
"55450" "ENSG00000274355.1" 0
"55451" "ENSG00000274356.1" 0
"55452" "ENSG00000274357.1" 0
"55453" "ENSG00000274359.1" 0
"55454" "ENSG00000274360.2" 0
"55455" "ENSG00000274362.1" 0
"55456" "ENSG00000274363.1" 0
"55457" "ENSG00000274364.1" 0
"55458" "ENSG00000274365.1" 0
"55459" "ENSG00000274367.1" 0
"55460" "ENSG00000274369.1" 0
"55461" "ENSG00000274370.1" 0
"55462" "ENSG00000274372.4" 0
"55463" "ENSG00000274373.1" 0
"55464" "ENSG00000274374.1" 0
"55465" "ENSG00000274376.4" 0
"55466" "ENSG00000274378.1" 0
"55467" "ENSG00000274379.1" 0
"55468" "ENSG00000274380.1" 0
"55469" "ENSG00000274381.1" 0
"55470" "ENSG00000274382.2" 0
"55471" "ENSG00000274383.1" 3
"55472" "ENSG00000274384.4" 1
"55473" "ENSG00000274385.1" 0
"55474" "ENSG00000274386.5" 33
"55475" "ENSG00000274387.1" 29
"55476" "ENSG00000274390.1" 0
"55477" "ENSG00000274391.4" 0
"55478" "ENSG00000274392.3" 0
"55479" "ENSG00000274394.1" 0
"55480" "ENSG00000274395.1" 0
"55481" "ENSG00000274396.1" 0
"55482" "ENSG00000274397.1" 43
"55483" "ENSG00000274398.1" 0
"55484" "ENSG00000274400.1" 0
"55485" "ENSG00000274401.1" 0
"55486" "ENSG00000274402.1" 0
"55487" "ENSG00000274403.1" 8
"55488" "ENSG00000274404.3" 0
"55489" "ENSG00000274405.4" 0
"55490" "ENSG00000274406.1" 0
"55491" "ENSG00000274408.1" 0
"55492" "ENSG00000274409.1" 0
"55493" "ENSG00000274410.5" 0
"55494" "ENSG00000274412.5" 0
"55495" "ENSG00000274413.1" 0
"55496" "ENSG00000274414.1" 0
"55497" "ENSG00000274415.1" 33
"55498" "ENSG00000274417.1" 0
"55499" "ENSG00000274418.1" 0
"55500" "ENSG00000274419.6" 0
"55501" "ENSG00000274420.1" 0
"55502" "ENSG00000274421.1" 2
"55503" "ENSG00000274422.1" 0
"55504" "ENSG00000274423.1" 0
"55505" "ENSG00000274424.1" 0
"55506" "ENSG00000274425.1" 490
"55507" "ENSG00000274427.1" 0
"55508" "ENSG00000274428.1" 0
"55509" "ENSG00000274429.2" 0
"55510" "ENSG00000274430.1" 0
"55511" "ENSG00000274432.1" 0
"55512" "ENSG00000274434.1" 0
"55513" "ENSG00000274437.4" 0
"55514" "ENSG00000274438.1" 0
"55515" "ENSG00000274439.2" 0
"55516" "ENSG00000274441.1" 10
"55517" "ENSG00000274442.2" 0
"55518" "ENSG00000274443.4" 0
"55519" "ENSG00000274444.1" 0
"55520" "ENSG00000274445.1" 0
"55521" "ENSG00000274446.1" 0
"55522" "ENSG00000274447.1" 0
"55523" "ENSG00000274449.1" 0
"55524" "ENSG00000274450.1" 0
"55525" "ENSG00000274451.1" 1
"55526" "ENSG00000274452.1" 0
"55527" "ENSG00000274454.4" 848
"55528" "ENSG00000274455.1" 0
"55529" "ENSG00000274458.1" 0
"55530" "ENSG00000274459.1" 0
"55531" "ENSG00000274460.1" 0
"55532" "ENSG00000274461.1" 5
"55533" "ENSG00000274465.5" 0
"55534" "ENSG00000274466.1" 0
"55535" "ENSG00000274467.1" 0
"55536" "ENSG00000274468.1" 0
"55537" "ENSG00000274469.1" 0
"55538" "ENSG00000274471.2" 0
"55539" "ENSG00000274472.1" 0
"55540" "ENSG00000274473.2" 0
"55541" "ENSG00000274474.3" 0
"55542" "ENSG00000274475.1" 0
"55543" "ENSG00000274476.1" 0
"55544" "ENSG00000274478.1" 0
"55545" "ENSG00000274480.1" 0
"55546" "ENSG00000274481.1" 0
"55547" "ENSG00000274484.1" 0
"55548" "ENSG00000274486.1" 0
"55549" "ENSG00000274487.2" 0
"55550" "ENSG00000274488.4" 0
"55551" "ENSG00000274489.1" 0
"55552" "ENSG00000274491.1" 0
"55553" "ENSG00000274492.1" 0
"55554" "ENSG00000274493.1" 0
"55555" "ENSG00000274494.1" 0
"55556" "ENSG00000274495.1" 0
"55557" "ENSG00000274497.2" 0
"55558" "ENSG00000274498.1" 0
"55559" "ENSG00000274499.1" 0
"55560" "ENSG00000274500.1" 0
"55561" "ENSG00000274501.1" 9
"55562" "ENSG00000274502.1" 10
"55563" "ENSG00000274503.1" 0
"55564" "ENSG00000274504.1" 0
"55565" "ENSG00000274505.1" 0
"55566" "ENSG00000274506.1" 0
"55567" "ENSG00000274507.1" 2
"55568" "ENSG00000274508.1" 0
"55569" "ENSG00000274510.1" 0
"55570" "ENSG00000274511.5" 0
"55571" "ENSG00000274512.5" 0
"55572" "ENSG00000274513.4" 0
"55573" "ENSG00000274514.1" 1
"55574" "ENSG00000274515.1" 0
"55575" "ENSG00000274516.2" 0
"55576" "ENSG00000274517.1" 0
"55577" "ENSG00000274518.1" 0
"55578" "ENSG00000274520.1" 0
"55579" "ENSG00000274523.4" 138
"55580" "ENSG00000274525.1" 0
"55581" "ENSG00000274528.1" 0
"55582" "ENSG00000274529.5" 0
"55583" "ENSG00000274532.1" 0
"55584" "ENSG00000274533.1" 0
"55585" "ENSG00000274535.1" 0
"55586" "ENSG00000274536.6" 0
"55587" "ENSG00000274538.2" 0
"55588" "ENSG00000274540.2" 0
"55589" "ENSG00000274541.1" 17
"55590" "ENSG00000274542.1" 0
"55591" "ENSG00000274544.1" 0
"55592" "ENSG00000274545.1" 0
"55593" "ENSG00000274547.1" 0
"55594" "ENSG00000274549.1" 0
"55595" "ENSG00000274551.1" 11
"55596" "ENSG00000274552.1" 0
"55597" "ENSG00000274553.1" 0
"55598" "ENSG00000274554.1" 44
"55599" "ENSG00000274556.1" 0
"55600" "ENSG00000274559.3" 0
"55601" "ENSG00000274560.1" 0
"55602" "ENSG00000274561.1" 0
"55603" "ENSG00000274562.1" 0
"55604" "ENSG00000274563.1" 0
"55605" "ENSG00000274565.1" 1
"55606" "ENSG00000274566.4" 0
"55607" "ENSG00000274567.1" 0
"55608" "ENSG00000274568.1" 0
"55609" "ENSG00000274569.1" 0
"55610" "ENSG00000274570.4" 15
"55611" "ENSG00000274571.4" 0
"55612" "ENSG00000274572.1" 0
"55613" "ENSG00000274574.1" 0
"55614" "ENSG00000274575.2" 0
"55615" "ENSG00000274576.2" 0
"55616" "ENSG00000274577.2" 0
"55617" "ENSG00000274578.1" 0
"55618" "ENSG00000274579.1" 0
"55619" "ENSG00000274580.4" 0
"55620" "ENSG00000274581.1" 0
"55621" "ENSG00000274582.1" 0
"55622" "ENSG00000274583.1" 0
"55623" "ENSG00000274584.1" 1
"55624" "ENSG00000274585.1" 0
"55625" "ENSG00000274587.5" 0
"55626" "ENSG00000274588.1" 0
"55627" "ENSG00000274589.1" 0
"55628" "ENSG00000274591.1" 0
"55629" "ENSG00000274594.1" 15
"55630" "ENSG00000274597.1" 0
"55631" "ENSG00000274598.1" 0
"55632" "ENSG00000274599.2" 0
"55633" "ENSG00000274600.1" 0
"55634" "ENSG00000274601.1" 0
"55635" "ENSG00000274602.4" 0
"55636" "ENSG00000274603.1" 0
"55637" "ENSG00000274605.1" 0
"55638" "ENSG00000274606.1" 0
"55639" "ENSG00000274607.1" 0
"55640" "ENSG00000274609.1" 0
"55641" "ENSG00000274610.1" 0
"55642" "ENSG00000274611.3" 0
"55643" "ENSG00000274612.1" 0
"55644" "ENSG00000274614.1" 43
"55645" "ENSG00000274615.1" 0
"55646" "ENSG00000274616.4" 0
"55647" "ENSG00000274617.1" 1
"55648" "ENSG00000274618.1" 0
"55649" "ENSG00000274619.2" 0
"55650" "ENSG00000274620.1" 0
"55651" "ENSG00000274621.1" 0
"55652" "ENSG00000274623.1" 0
"55653" "ENSG00000274624.1" 0
"55654" "ENSG00000274625.1" 0
"55655" "ENSG00000274626.3" 0
"55656" "ENSG00000274628.4" 0
"55657" "ENSG00000274629.1" 242
"55658" "ENSG00000274630.1" 306
"55659" "ENSG00000274631.1" 0
"55660" "ENSG00000274632.1" 0
"55661" "ENSG00000274636.2" 2
"55662" "ENSG00000274637.1" 0
"55663" "ENSG00000274638.4" 0
"55664" "ENSG00000274639.1" 0
"55665" "ENSG00000274640.1" 0
"55666" "ENSG00000274641.1" 2
"55667" "ENSG00000274642.1" 0
"55668" "ENSG00000274646.4" 0
"55669" "ENSG00000274647.1" 0
"55670" "ENSG00000274649.1" 0
"55671" "ENSG00000274650.1" 0
"55672" "ENSG00000274651.4" 0
"55673" "ENSG00000274652.1" 0
"55674" "ENSG00000274653.1" 52
"55675" "ENSG00000274654.1" 0
"55676" "ENSG00000274655.1" 0
"55677" "ENSG00000274656.1" 0
"55678" "ENSG00000274657.2" 0
"55679" "ENSG00000274658.1" 0
"55680" "ENSG00000274659.1" 1
"55681" "ENSG00000274660.1" 0
"55682" "ENSG00000274662.1" 0
"55683" "ENSG00000274663.1" 0
"55684" "ENSG00000274664.1" 0
"55685" "ENSG00000274665.3" 0
"55686" "ENSG00000274666.1" 2
"55687" "ENSG00000274667.1" 0
"55688" "ENSG00000274669.5" 0
"55689" "ENSG00000274670.1" 0
"55690" "ENSG00000274671.4" 2
"55691" "ENSG00000274672.4" 0
"55692" "ENSG00000274675.4" 0
"55693" "ENSG00000274676.1" 0
"55694" "ENSG00000274677.1" 0
"55695" "ENSG00000274678.1" 0
"55696" "ENSG00000274679.4" 0
"55697" "ENSG00000274680.1" 0
"55698" "ENSG00000274681.2" 0
"55699" "ENSG00000274682.1" 0
"55700" "ENSG00000274684.4" 0
"55701" "ENSG00000274685.1" 0
"55702" "ENSG00000274686.1" 0
"55703" "ENSG00000274688.1" 0
"55704" "ENSG00000274691.1" 0
"55705" "ENSG00000274692.1" 0
"55706" "ENSG00000274693.1" 0
"55707" "ENSG00000274695.1" 0
"55708" "ENSG00000274696.2" 0
"55709" "ENSG00000274697.1" 0
"55710" "ENSG00000274698.1" 0
"55711" "ENSG00000274699.4" 0
"55712" "ENSG00000274700.1" 0
"55713" "ENSG00000274701.1" 0
"55714" "ENSG00000274702.1" 0
"55715" "ENSG00000274703.4" 0
"55716" "ENSG00000274704.1" 0
"55717" "ENSG00000274705.2" 0
"55718" "ENSG00000274706.1" 0
"55719" "ENSG00000274707.5" 0
"55720" "ENSG00000274708.1" 0
"55721" "ENSG00000274709.1" 0
"55722" "ENSG00000274710.1" 0
"55723" "ENSG00000274711.1" 0
"55724" "ENSG00000274712.1" 0
"55725" "ENSG00000274713.1" 0
"55726" "ENSG00000274714.1" 0
"55727" "ENSG00000274716.1" 0
"55728" "ENSG00000274717.1" 0
"55729" "ENSG00000274718.1" 0
"55730" "ENSG00000274719.1" 0
"55731" "ENSG00000274721.1" 10
"55732" "ENSG00000274722.4" 0
"55733" "ENSG00000274723.1" 0
"55734" "ENSG00000274724.1" 0
"55735" "ENSG00000274726.4" 0
"55736" "ENSG00000274727.1" 0
"55737" "ENSG00000274729.1" 0
"55738" "ENSG00000274730.1" 0
"55739" "ENSG00000274732.1" 0
"55740" "ENSG00000274733.1" 0
"55741" "ENSG00000274734.1" 0
"55742" "ENSG00000274736.4" 9
"55743" "ENSG00000274737.1" 0
"55744" "ENSG00000274739.1" 0
"55745" "ENSG00000274740.1" 0
"55746" "ENSG00000274741.1" 0
"55747" "ENSG00000274742.1" 0
"55748" "ENSG00000274744.1" 32
"55749" "ENSG00000274746.4" 0
"55750" "ENSG00000274747.1" 0
"55751" "ENSG00000274748.1" 0
"55752" "ENSG00000274749.1" 0
"55753" "ENSG00000274750.2" 0
"55754" "ENSG00000274751.1" 0
"55755" "ENSG00000274752.1" 0
"55756" "ENSG00000274754.1" 0
"55757" "ENSG00000274755.1" 0
"55758" "ENSG00000274756.1" 0
"55759" "ENSG00000274758.1" 0
"55760" "ENSG00000274759.1" 6
"55761" "ENSG00000274760.1" 0
"55762" "ENSG00000274762.1" 0
"55763" "ENSG00000274763.1" 0
"55764" "ENSG00000274764.5" 0
"55765" "ENSG00000274765.1" 1
"55766" "ENSG00000274766.1" 0
"55767" "ENSG00000274767.1" 0
"55768" "ENSG00000274768.2" 0
"55769" "ENSG00000274769.1" 0
"55770" "ENSG00000274770.1" 0
"55771" "ENSG00000274771.1" 0
"55772" "ENSG00000274772.1" 0
"55773" "ENSG00000274775.2" 0
"55774" "ENSG00000274776.1" 0
"55775" "ENSG00000274777.1" 0
"55776" "ENSG00000274779.4" 0
"55777" "ENSG00000274780.2" 0
"55778" "ENSG00000274782.1" 0
"55779" "ENSG00000274785.1" 0
"55780" "ENSG00000274786.1" 0
"55781" "ENSG00000274788.4" 0
"55782" "ENSG00000274790.1" 0
"55783" "ENSG00000274791.1" 2
"55784" "ENSG00000274792.1" 0
"55785" "ENSG00000274796.4" 0
"55786" "ENSG00000274797.1" 6
"55787" "ENSG00000274798.1" 0
"55788" "ENSG00000274799.1" 0
"55789" "ENSG00000274800.1" 0
"55790" "ENSG00000274801.1" 0
"55791" "ENSG00000274803.4" 0
"55792" "ENSG00000274805.1" 0
"55793" "ENSG00000274806.1" 0
"55794" "ENSG00000274807.4" 0
"55795" "ENSG00000274808.5" 0
"55796" "ENSG00000274809.1" 0
"55797" "ENSG00000274810.4" 0
"55798" "ENSG00000274811.3" 0
"55799" "ENSG00000274813.1" 0
"55800" "ENSG00000274814.1" 0
"55801" "ENSG00000274816.1" 0
"55802" "ENSG00000274817.1" 0
"55803" "ENSG00000274818.1" 0
"55804" "ENSG00000274819.1" 0
"55805" "ENSG00000274820.1" 0
"55806" "ENSG00000274821.4" 0
"55807" "ENSG00000274822.1" 0
"55808" "ENSG00000274823.1" 0
"55809" "ENSG00000274824.1" 0
"55810" "ENSG00000274825.1" 0
"55811" "ENSG00000274826.4" 0
"55812" "ENSG00000274827.4" 0
"55813" "ENSG00000274828.1" 0
"55814" "ENSG00000274829.4" 0
"55815" "ENSG00000274830.5" 0
"55816" "ENSG00000274832.1" 0
"55817" "ENSG00000274833.1" 2
"55818" "ENSG00000274834.1" 1
"55819" "ENSG00000274835.1" 0
"55820" "ENSG00000274836.1" 0
"55821" "ENSG00000274837.1" 0
"55822" "ENSG00000274838.1" 0
"55823" "ENSG00000274839.5" 0
"55824" "ENSG00000274840.4" 0
"55825" "ENSG00000274841.1" 2
"55826" "ENSG00000274842.4" 0
"55827" "ENSG00000274843.3" 0
"55828" "ENSG00000274844.1" 0
"55829" "ENSG00000274845.1" 0
"55830" "ENSG00000274846.2" 0
"55831" "ENSG00000274847.1" 0
"55832" "ENSG00000274848.1" 0
"55833" "ENSG00000274849.1" 0
"55834" "ENSG00000274851.1" 0
"55835" "ENSG00000274852.1" 3
"55836" "ENSG00000274853.2" 0
"55837" "ENSG00000274854.2" 0
"55838" "ENSG00000274855.1" 0
"55839" "ENSG00000274857.2" 0
"55840" "ENSG00000274859.1" 167
"55841" "ENSG00000274860.1" 0
"55842" "ENSG00000274861.4" 0
"55843" "ENSG00000274862.1" 0
"55844" "ENSG00000274863.1" 0
"55845" "ENSG00000274864.1" 0
"55846" "ENSG00000274866.1" 0
"55847" "ENSG00000274867.1" 0
"55848" "ENSG00000274868.1" 0
"55849" "ENSG00000274870.1" 0
"55850" "ENSG00000274873.1" 0
"55851" "ENSG00000274874.1" 0
"55852" "ENSG00000274875.1" 0
"55853" "ENSG00000274878.1" 12
"55854" "ENSG00000274879.1" 0
"55855" "ENSG00000274881.1" 0
"55856" "ENSG00000274882.4" 0
"55857" "ENSG00000274883.1" 0
"55858" "ENSG00000274884.1" 0
"55859" "ENSG00000274885.1" 0
"55860" "ENSG00000274886.1" 0
"55861" "ENSG00000274887.4" 0
"55862" "ENSG00000274889.1" 0
"55863" "ENSG00000274891.3" 0
"55864" "ENSG00000274892.1" 0
"55865" "ENSG00000274893.1" 0
"55866" "ENSG00000274894.4" 0
"55867" "ENSG00000274895.1" 12
"55868" "ENSG00000274897.2" 10
"55869" "ENSG00000274898.1" 0
"55870" "ENSG00000274899.1" 0
"55871" "ENSG00000274901.2" 0
"55872" "ENSG00000274902.1" 1
"55873" "ENSG00000274903.1" 0
"55874" "ENSG00000274904.1" 109
"55875" "ENSG00000274905.1" 0
"55876" "ENSG00000274906.1" 0
"55877" "ENSG00000274911.1" 1
"55878" "ENSG00000274912.1" 0
"55879" "ENSG00000274914.4" 0
"55880" "ENSG00000274915.1" 0
"55881" "ENSG00000274917.1" 0
"55882" "ENSG00000274918.1" 0
"55883" "ENSG00000274919.1" 0
"55884" "ENSG00000274920.5" 0
"55885" "ENSG00000274921.2" 0
"55886" "ENSG00000274922.1" 0
"55887" "ENSG00000274923.1" 0
"55888" "ENSG00000274925.1" 0
"55889" "ENSG00000274926.1" 0
"55890" "ENSG00000274927.1" 0
"55891" "ENSG00000274928.6" 0
"55892" "ENSG00000274929.1" 0
"55893" "ENSG00000274930.1" 0
"55894" "ENSG00000274932.1" 0
"55895" "ENSG00000274933.5" 0
"55896" "ENSG00000274934.1" 0
"55897" "ENSG00000274935.5" 0
"55898" "ENSG00000274937.1" 0
"55899" "ENSG00000274939.2" 0
"55900" "ENSG00000274940.1" 3
"55901" "ENSG00000274941.4" 0
"55902" "ENSG00000274942.1" 0
"55903" "ENSG00000274943.1" 0
"55904" "ENSG00000274944.4" 0
"55905" "ENSG00000274945.4" 0
"55906" "ENSG00000274947.1" 0
"55907" "ENSG00000274948.5" 0
"55908" "ENSG00000274949.1" 0
"55909" "ENSG00000274950.4" 0
"55910" "ENSG00000274952.5" 0
"55911" "ENSG00000274953.4" 0
"55912" "ENSG00000274954.1" 0
"55913" "ENSG00000274955.4" 0
"55914" "ENSG00000274956.2" 6
"55915" "ENSG00000274957.1" 0
"55916" "ENSG00000274958.4" 0
"55917" "ENSG00000274959.1" 0
"55918" "ENSG00000274962.1" 0
"55919" "ENSG00000274963.1" 2
"55920" "ENSG00000274964.1" 0
"55921" "ENSG00000274965.4" 0
"55922" "ENSG00000274966.1" 0
"55923" "ENSG00000274967.1" 1
"55924" "ENSG00000274968.1" 0
"55925" "ENSG00000274969.1" 0
"55926" "ENSG00000274970.1" 0
"55927" "ENSG00000274971.1" 0
"55928" "ENSG00000274972.3" 0
"55929" "ENSG00000274973.1" 0
"55930" "ENSG00000274975.1" 0
"55931" "ENSG00000274976.1" 0
"55932" "ENSG00000274977.1" 0
"55933" "ENSG00000274978.1" 0
"55934" "ENSG00000274979.1" 0
"55935" "ENSG00000274980.1" 0
